meshblock_id,census_year_id,not_further_defined,other_types,separate_houses,total,two_or_more_flats
1584701,3,3,0,27,30,0
1584702,3,3,0,24,27,3
1584703,3,0,0,24,24,3
1584800,3,0,0,0,0,0
1584900,3,6,0,39,78,33
1585000,3,6,0,36,54,12
1585100,3,3,0,24,39,9
1585200,3,6,0,45,54,3
1585300,3,3,0,45,45,3
1585400,3,6,0,45,54,3
1585500,3,3,0,54,81,27
1585600,3,0,0,39,42,3
1585700,3,3,0,36,42,0
1585800,3,3,0,27,30,0
1585901,3,3,0,18,21,0
1585902,3,0,0,18,15,0
1586000,3,0,0,27,30,3
1586100,3,0,0,12,12,0
1586201,3,0,0,15,15,3
1586202,3,0,0,0,3,0
1586300,3,0,0,0,0,0
1586400,3,3,0,48,63,15
1586500,3,0,0,21,33,12
1586600,3,3,0,18,24,3
1586700,3,6,0,27,36,6
1586800,3,0,0,45,57,9
1586900,3,0,0,51,69,15
1587000,3,0,0,0,3,0
1587100,3,0,0,60,78,18
1587200,3,3,0,54,63,9
1587300,3,0,0,6,9,0
1587400,3,0,0,12,9,0
1587501,3,3,0,21,33,6
1587502,3,3,0,3,15,12
1587600,3,0,0,15,15,0
1587700,3,0,0,0,0,0
1587800,3,0,0,0,0,0
1587901,3,0,0,0,0,0
1587903,3,0,0,0,0,0
1587904,3,0,0,0,0,0
1587910,3,0,0,0,0,0
1587913,3,0,0,0,0,0
1587914,3,0,0,0,0,0
1587915,3,0,0,0,0,0
1587916,3,0,0,0,0,0
1587917,3,0,0,0,0,0
1587918,3,0,0,0,0,0
1587919,3,0,0,0,0,0
1587920,3,0,0,0,0,0
1587921,3,0,0,0,0,0
1587922,3,0,0,0,0,0
1588000,3,0,0,0,0,0
1588100,3,0,0,54,75,21
1588200,3,3,0,63,75,12
1588300,3,0,0,27,48,21
1588400,3,3,0,30,36,6
1588500,3,6,0,21,39,12
1588600,3,3,0,36,60,21
1588700,3,0,0,27,39,12
1588800,3,0,0,27,30,6
1588900,3,3,0,18,33,15
1589000,3,3,0,15,30,12
1589100,3,0,0,6,18,12
1589200,3,3,0,39,60,18
1589300,3,3,0,24,39,15
1589400,3,0,0,27,36,6
1589500,3,0,0,15,15,0
1589600,3,3,0,36,39,3
1589700,3,0,0,69,87,15
1589800,3,3,0,18,24,6
1589900,3,3,0,15,21,3
1590000,3,3,0,15,27,9
1590100,3,9,0,21,48,18
1590200,3,3,0,30,45,9
1590300,3,3,0,21,42,21
1590400,3,3,0,27,54,24
1590500,3,3,0,24,45,21
1590600,3,0,0,0,12,12
1590700,3,0,0,15,21,6
1590800,3,3,0,3,51,45
1590900,3,3,0,15,30,12
1591000,3,3,0,9,15,3
1591100,3,0,0,0,3,0
1591200,3,0,0,0,0,0
1591300,3,0,0,0,0,0
1591400,3,3,0,6,18,12
1591500,3,0,0,0,0,0
1591600,3,0,0,0,0,0
1591700,3,3,0,0,18,18
1591800,3,0,0,0,0,0
1591900,3,0,0,0,3,0
1592000,3,0,0,0,6,0
1592100,3,0,0,0,0,0
1592200,3,0,0,0,0,0
1592300,3,0,0,0,0,0
1592400,3,0,0,0,6,0
1592500,3,0,0,0,18,18
1592600,3,0,0,0,0,0
1592700,3,0,0,0,0,0
1592800,3,0,0,0,0,0
1592900,3,0,0,0,3,0
1593000,3,3,0,9,33,24
1593100,3,0,0,0,0,0
1593200,3,0,0,0,0,0
1593300,3,0,0,0,0,0
1593400,3,0,0,0,0,0
1593500,3,0,0,0,6,0
1593600,3,0,0,0,0,0
1593700,3,0,0,0,0,0
1593800,3,0,0,0,3,0
1593900,3,0,0,0,0,0
1594000,3,0,0,0,9,6
1594100,3,0,0,0,6,0
1594200,3,0,0,0,0,0
1594300,3,0,0,0,0,0
1594400,3,0,0,0,0,0
1594500,3,0,0,6,9,0
1594600,3,0,0,9,15,3
1594700,3,0,0,0,0,0
1594800,3,0,0,9,12,3
1594900,3,0,0,12,21,9
1595000,3,3,0,45,87,42
1595100,3,3,0,30,57,21
1595200,3,0,0,33,39,6
1595300,3,0,0,30,42,9
1595400,3,3,0,36,42,3
1595500,3,0,0,54,54,0
1595600,3,3,0,42,57,12
1595700,3,3,0,12,21,6
1595800,3,0,0,15,27,12
1595900,3,3,0,18,30,9
1596000,3,0,0,48,63,12
1596100,3,0,0,6,12,3
1596200,3,0,0,0,6,0
1596300,3,0,0,30,54,24
1596400,3,3,0,15,33,12
1596500,3,3,0,39,72,27
1596600,3,6,0,27,36,3
1596700,3,0,0,0,0,0
1596800,3,0,0,48,60,12
1596900,3,0,0,39,45,9
1597000,3,0,0,27,42,15
1597100,3,0,0,12,18,9
1597200,3,0,0,42,60,15
1597300,3,0,0,45,66,24
1597400,3,3,0,42,54,9
1597500,3,0,0,9,12,3
1597600,3,3,0,9,15,6
1597700,3,0,0,24,24,0
1597800,3,3,0,15,30,12
1597900,3,0,0,12,12,0
1598000,3,0,0,0,0,0
1598101,3,0,0,33,39,6
1598102,3,0,0,12,18,6
1598200,3,3,0,45,54,9
1598300,3,3,0,33,48,12
1598401,3,0,0,0,3,0
1598402,3,0,0,0,0,0
1598501,3,0,3,30,30,0
1598502,3,0,0,0,0,0
1598601,3,0,0,12,12,0
1598602,3,0,0,0,0,0
1598700,3,3,0,24,33,6
1598800,3,3,0,24,33,6
1598900,3,0,0,15,15,0
1599000,3,15,21,66,135,30
1599100,3,3,0,45,57,12
1599200,3,0,0,45,48,3
1599300,3,0,0,48,51,0
1599400,3,3,0,24,48,21
1599500,3,3,0,15,27,9
1599600,3,3,0,42,90,42
1599700,3,0,0,0,6,0
1599800,3,3,0,27,39,12
1599900,3,6,0,81,90,6
1600001,3,0,0,24,27,3
1600002,3,3,0,30,30,0
1600100,3,3,3,21,27,3
1600200,3,0,0,39,39,0
1600301,3,0,0,21,24,0
1600302,3,0,0,21,30,6
1600303,3,3,0,9,9,0
1600400,3,3,0,39,48,3
1600500,3,0,0,21,27,3
1600600,3,6,0,0,12,6
1600700,3,3,0,6,12,6
1600800,3,0,0,6,6,0
1600901,3,0,0,15,18,6
1600902,3,0,0,27,30,3
1600903,3,0,0,27,30,3
1601000,3,3,0,33,36,0
1601100,3,0,0,0,0,0
1601200,3,0,0,39,51,9
1601300,3,3,0,18,33,15
1601400,3,0,0,48,51,9
1601500,3,0,0,21,24,0
1601600,3,3,0,54,60,3
1601701,3,0,0,9,12,0
1601702,3,3,0,6,27,18
1601703,3,3,0,18,21,0
1601704,3,0,0,15,18,3
1601801,3,0,0,15,18,0
1601802,3,0,0,21,27,6
1601803,3,0,0,12,21,9
1601900,3,3,0,51,54,0
1602000,3,3,0,30,39,6
1602100,3,0,0,27,36,6
1602200,3,0,0,81,90,3
1602300,3,3,0,15,21,3
1602400,3,3,0,99,117,12
1602500,3,0,0,78,93,15
1602600,3,0,0,63,63,0
1602701,3,3,0,42,51,3
1602702,3,3,0,27,45,15
1602800,3,0,0,21,24,0
1602900,3,0,0,30,33,3
1603000,3,0,0,42,45,0
1603100,3,0,0,24,30,6
1603200,3,0,0,30,27,0
1603301,3,6,0,66,78,6
1603302,3,0,0,0,0,0
1603400,3,0,3,39,42,0
1603500,3,9,0,96,120,18
1603600,3,3,0,96,105,6
1603700,3,3,0,57,66,3
1603800,3,0,0,21,21,0
1603900,3,0,0,84,87,3
1604000,3,3,0,36,42,3
1604100,3,3,0,42,45,3
1604200,3,0,0,6,9,0
1604300,3,0,0,6,6,0
1604400,3,6,0,39,51,6
1604501,3,3,0,33,39,3
1604502,3,0,0,15,12,0
1604600,3,3,0,33,48,15
1604700,3,0,0,39,39,0
1604800,3,0,0,48,51,0
1604900,3,0,0,12,24,12
1605000,3,0,0,0,3,0
1605100,3,0,0,21,27,3
1605200,3,3,0,3,15,6
1605300,3,3,3,45,54,3
1605400,3,0,0,48,57,9
1605500,3,0,0,30,36,3
1605600,3,0,0,24,27,3
1605700,3,3,0,60,69,6
1605800,3,3,0,75,87,6
1605900,3,3,0,36,48,9
1606000,3,3,0,72,87,12
1606100,3,3,0,90,99,3
1606200,3,0,0,66,75,9
1606300,3,0,0,24,27,3
1606401,3,0,0,0,0,0
1606402,3,0,0,54,63,6
1606403,3,0,0,51,57,6
1606501,3,0,0,69,72,3
1606502,3,0,0,54,60,3
1606600,3,0,0,15,15,0
1606700,3,0,0,30,33,3
1606800,3,3,0,42,45,0
1606900,3,3,3,39,45,0
1607001,3,3,0,63,63,0
1607002,3,0,0,0,9,0
1607100,3,0,0,42,42,0
1607200,3,0,0,51,54,3
1607300,3,0,0,30,30,0
1607400,3,6,0,27,33,0
1607501,3,3,0,18,21,0
1607502,3,3,0,6,9,0
1607600,3,0,0,0,0,0
1607700,3,3,3,18,21,3
1607800,3,0,0,36,33,0
1607900,3,0,0,33,33,0
1608000,3,0,0,12,12,0
1608100,3,0,0,12,12,0
1608200,3,0,0,9,12,3
1608300,3,3,0,18,27,0
1608400,3,0,0,21,21,0
1608500,3,0,0,18,21,0
1608600,3,0,0,27,24,0
1608700,3,6,0,108,117,3
1608800,3,3,0,15,18,0
1608900,3,3,0,42,42,0
1609000,3,3,0,42,42,0
1609100,3,3,0,36,39,0
1609200,3,3,0,42,48,0
1609300,3,0,0,21,24,0
1609400,3,3,0,27,33,0
1609500,3,0,0,30,30,0
1609600,3,0,0,27,27,0
1609700,3,3,0,15,18,0
1609800,3,0,0,18,18,0
1609900,3,0,0,12,12,0
1610000,3,0,0,9,12,0
1610100,3,0,0,6,6,0
1610200,3,0,0,15,18,0
1610300,3,3,0,18,24,0
1610400,3,0,0,12,12,0
1610500,3,3,0,9,15,0
1610600,3,0,0,12,12,0
1610700,3,0,0,15,18,3
1610800,3,6,0,30,42,6
1610900,3,3,0,36,48,6
1611000,3,0,0,21,21,0
1611100,3,0,0,27,30,3
1611200,3,0,0,33,36,0
1611300,3,0,0,9,12,0
1611400,3,0,0,36,42,9
1611500,3,3,0,48,51,0
1611600,3,3,0,54,57,0
1611700,3,3,0,21,27,3
1611800,3,0,0,33,36,0
1611900,3,0,0,0,6,0
1612000,3,0,0,18,30,9
1612100,3,3,0,39,51,9
1612200,3,3,0,45,51,0
1612300,3,3,0,33,33,0
1612400,3,3,0,18,18,0
1612500,3,0,0,24,27,0
1612600,3,3,0,27,30,0
1612700,3,0,0,48,54,6
1612800,3,0,0,27,42,18
1612900,3,0,0,0,3,0
1613000,3,0,0,0,3,0
1613100,3,0,0,0,0,0
1613200,3,3,0,12,15,3
1613300,3,3,0,21,36,12
1613400,3,0,0,42,45,3
1613500,3,3,0,27,33,3
1613600,3,3,0,21,24,0
1613700,3,0,0,45,54,9
1613800,3,3,0,24,27,0
1613900,3,3,0,27,30,0
1614000,3,6,0,30,36,3
1614100,3,0,0,30,45,12
1614200,3,3,0,48,63,6
1614300,3,3,0,36,42,3
1614400,3,0,0,30,30,0
1614500,3,0,0,75,75,0
1614600,3,6,0,21,33,9
1614700,3,0,0,27,27,0
1614800,3,0,0,21,24,3
1614900,3,0,0,36,36,0
1615000,3,0,0,51,60,6
1615100,3,0,0,24,27,0
1615200,3,0,0,81,90,6
1615300,3,0,0,27,27,0
1615400,3,6,0,63,78,9
1615500,3,6,0,42,51,6
1615600,3,0,0,42,51,3
1615700,3,0,3,18,27,9
1615800,3,0,0,0,3,0
1615900,3,0,0,0,6,0
1616000,3,0,0,0,0,0
1616101,3,0,0,0,3,0
1616102,3,3,0,45,54,6
1616200,3,3,0,42,57,12
1616300,3,0,0,21,24,3
1616400,3,0,0,18,21,3
1616502,3,0,0,66,66,3
1616503,3,0,0,36,45,9
1616504,3,3,0,57,60,3
1616600,3,0,0,0,3,0
1616700,3,0,0,21,24,0
1616800,3,0,0,6,6,0
1616900,3,3,0,18,21,0
1617000,3,0,0,15,15,0
1617100,3,0,0,21,18,0
1617200,3,0,0,18,21,0
1617300,3,0,0,21,21,0
1617400,3,3,0,18,18,0
1617500,3,0,0,12,9,0
1617600,3,0,0,9,6,0
1617700,3,3,0,15,15,0
1617801,3,0,0,9,12,0
1617802,3,0,0,24,27,0
1617900,3,0,0,0,0,0
1618000,3,0,0,9,9,0
1618100,3,0,0,15,15,0
1618200,3,3,0,27,30,0
1618300,3,0,0,24,21,0
1618400,3,0,0,6,6,0
1618500,3,3,0,15,18,0
1618600,3,0,0,6,9,0
1618701,3,0,0,30,30,0
1618702,3,3,0,48,51,0
1618800,3,0,0,15,15,0
1618902,3,0,0,9,9,0
1618903,3,3,0,27,30,0
1618904,3,0,0,12,9,0
1619000,3,0,0,18,18,0
1619101,3,0,0,21,21,0
1619102,3,3,0,15,15,0
1619201,3,0,0,15,15,0
1619202,3,0,0,0,6,0
1619300,3,0,0,27,30,0
1619400,3,0,0,27,30,0
1619500,3,0,0,21,21,0
1619600,3,0,0,12,15,0
1619700,3,0,0,30,30,0
1619800,3,0,0,18,21,0
1619900,3,0,0,24,24,0
1620000,3,0,0,24,27,0
1620100,3,0,0,18,18,0
1620200,3,3,3,15,18,0
1620300,3,0,0,6,9,0
1620401,3,3,0,15,18,0
1620402,3,0,0,6,6,0
1620501,3,0,0,0,3,0
1620502,3,0,0,6,9,0
1620601,3,0,0,9,9,0
1620602,3,0,0,0,3,0
1620603,3,0,0,0,3,0
1620700,3,3,0,30,30,0
1620800,3,3,0,18,18,0
1620900,3,0,0,9,9,0
1621000,3,3,0,21,24,0
1621100,3,0,0,6,6,0
1621200,3,3,0,21,21,0
1621300,3,0,0,0,3,0
1621400,3,3,0,27,30,0
1621500,3,0,0,18,18,0
1621600,3,3,0,15,21,0
1621700,3,3,0,15,15,0
1621800,3,3,0,21,24,0
1621900,3,0,0,24,24,0
1622000,3,0,0,6,6,0
1622100,3,0,0,0,3,0
1622201,3,0,0,9,9,0
1622202,3,0,0,9,9,0
1622300,3,0,0,9,9,0
1622400,3,0,0,15,18,0
1622501,3,0,0,0,6,0
1622502,3,0,0,6,6,0
1622600,3,3,0,12,15,0
1622700,3,0,0,33,33,0
1622800,3,0,0,9,9,0
1622900,3,0,0,15,15,0
1623000,3,0,0,6,9,0
1623100,3,0,0,9,9,0
1623200,3,0,0,0,6,0
1623300,3,0,0,0,0,0
1623401,3,0,0,0,0,0
1623403,3,0,0,6,6,0
1623404,3,0,0,0,0,0
1623500,3,0,0,12,12,0
1623600,3,0,0,15,15,0
1623701,3,0,0,0,6,0
1623702,3,0,0,0,3,0
1623800,3,0,0,0,3,0
1623900,3,0,0,9,9,0
1624001,3,0,0,0,0,0
1624002,3,0,0,12,9,0
1624100,3,0,0,9,9,0
1624200,3,0,3,12,18,3
1624300,3,0,0,0,0,0
1624401,3,0,0,0,0,0
1624402,3,0,0,0,3,0
1624501,3,0,0,0,3,0
1624502,3,3,0,12,12,0
1624600,3,0,0,0,3,0
1624700,3,0,0,6,9,0
1624800,3,3,0,18,21,0
1624900,3,3,0,12,15,0
1625000,3,0,0,12,12,0
1625100,3,0,0,18,18,0
1625200,3,0,0,12,9,0
1625300,3,6,0,15,21,0
1625400,3,0,0,9,12,0
1625500,3,3,0,12,18,0
1625600,3,3,0,12,15,0
1625700,3,3,0,12,12,0
1625800,3,0,0,12,15,0
1625900,3,0,0,15,15,0
1626000,3,3,0,15,18,0
1626100,3,3,0,27,33,0
1626200,3,0,0,21,21,0
1626300,3,0,0,27,27,0
1626400,3,0,0,0,6,0
1626500,3,0,0,0,6,0
1626600,3,3,0,9,12,0
1626700,3,0,0,0,6,0
1626801,3,0,0,0,3,0
1626802,3,3,0,15,18,0
1626900,3,3,0,21,24,0
1627000,3,3,0,21,21,0
1627100,3,0,0,0,0,0
1627201,3,3,0,15,15,0
1627202,3,0,0,0,6,0
1627300,3,0,0,0,3,0
1627400,3,0,0,21,21,0
1627500,3,0,0,12,12,0
1627601,3,0,0,6,6,0
1627602,3,0,0,12,15,0
1627700,3,3,0,18,24,0
1627800,3,0,0,9,15,3
1627900,3,0,0,9,12,0
1628000,3,0,0,9,12,0
1628100,3,0,0,0,3,0
1628200,3,0,0,12,12,0
1628300,3,3,0,18,21,0
1628400,3,0,0,6,9,0
1628500,3,3,0,24,24,0
1628600,3,0,0,18,21,0
1628700,3,0,0,15,15,0
1628800,3,0,0,18,18,0
1628900,3,0,0,6,6,0
1629000,3,0,0,0,6,0
1629100,3,3,0,15,18,0
1629200,3,0,0,15,18,0
1629300,3,3,0,18,18,0
1629401,3,3,0,9,9,0
1629402,3,0,0,0,3,0
1629500,3,0,0,9,12,0
1629600,3,0,0,9,9,0
1629701,3,0,0,15,15,0
1629702,3,0,0,0,3,0
1629801,3,0,0,18,15,0
1629802,3,0,0,0,0,0
1629900,3,0,0,9,9,0
1630000,3,0,0,0,6,0
1630100,3,3,0,15,18,0
1630200,3,0,0,6,6,0
1630300,3,0,0,30,30,0
1630400,3,0,0,0,0,0
1630500,3,0,0,0,0,0
1630600,3,0,0,9,9,0
1630700,3,0,0,15,12,0
1630800,3,3,0,21,21,0
1630900,3,0,0,0,3,0
1631000,3,0,0,6,9,0
1631100,3,0,0,12,12,0
1631200,3,0,0,18,21,0
1631300,3,0,0,9,12,0
1631400,3,0,0,0,3,0
1631500,3,0,0,18,24,0
1631600,3,0,0,12,12,0
1631700,3,0,0,6,6,0
1631800,3,0,0,9,9,0
1631900,3,0,0,9,9,0
1632000,3,0,0,15,15,0
1632100,3,0,0,15,18,3
1632200,3,0,0,24,24,0
1632300,3,0,0,24,30,0
1632400,3,3,0,9,15,0
1632500,3,0,0,9,12,0
1632600,3,0,0,12,12,0
1632701,3,6,0,48,54,0
1632702,3,3,0,36,39,0
1632800,3,3,0,39,42,0
1632900,3,0,0,27,30,0
1633000,3,3,0,30,33,0
1633100,3,3,0,36,48,6
1633200,3,0,0,33,39,3
1633300,3,3,0,21,24,0
1633400,3,3,0,21,30,3
1633500,3,0,0,6,9,0
1633600,3,3,0,12,15,0
1633700,3,3,0,21,24,3
1633800,3,0,3,36,36,0
1633900,3,0,0,9,9,0
1634000,3,0,0,0,0,0
1634101,3,3,0,54,72,9
1634102,3,0,0,0,3,0
1634200,3,6,0,57,60,0
1634300,3,3,0,39,42,0
1634400,3,0,0,12,12,0
1634500,3,3,0,30,33,3
1634600,3,0,0,33,36,0
1634700,3,3,0,15,15,0
1634800,3,0,0,6,6,0
1634900,3,0,0,0,3,0
1635000,3,0,0,0,6,0
1635100,3,0,0,6,9,0
1635200,3,0,0,0,6,0
1635300,3,0,0,0,3,0
1635400,3,6,0,39,60,15
1635500,3,0,0,0,6,0
1635600,3,0,0,15,18,3
1635700,3,0,0,0,3,0
1635800,3,0,0,0,3,0
1635901,3,0,0,12,12,0
1635902,3,0,0,0,3,0
1635903,3,0,0,0,6,0
1636000,3,3,0,12,18,0
1636102,3,0,0,0,6,0
1636103,3,3,0,18,18,0
1636104,3,3,0,27,27,3
1636201,3,3,0,15,18,0
1636203,3,0,0,9,9,0
1636204,3,0,0,0,0,0
1636302,3,0,0,0,3,0
1636303,3,0,0,18,18,0
1636304,3,0,0,27,24,0
1636400,3,3,0,21,24,3
1636500,3,3,0,45,45,0
1636600,3,6,0,12,21,6
1636700,3,3,0,27,36,6
1636801,3,3,0,48,48,0
1636802,3,0,0,0,3,0
1636900,3,3,0,33,42,6
1637000,3,3,0,27,30,3
1637100,3,0,0,24,21,0
1637200,3,0,0,18,15,0
1637300,3,3,0,18,24,3
1637400,3,0,0,0,9,0
1637500,3,3,0,36,36,0
1637600,3,0,0,24,27,0
1637700,3,0,0,18,15,0
1637800,3,0,0,18,21,0
1637900,3,0,0,21,24,0
1638000,3,3,0,15,15,0
1638100,3,0,0,18,18,0
1638200,3,0,0,15,15,0
1638301,3,0,0,0,3,0
1638302,3,0,0,18,21,0
1638400,3,0,0,15,18,0
1638500,3,0,0,18,21,0
1638600,3,3,0,9,12,0
1638700,3,0,0,21,21,0
1638800,3,0,0,21,21,0
1638900,3,0,0,21,21,0
1639000,3,0,0,18,18,0
1639100,3,0,0,6,9,0
1639200,3,0,0,12,12,0
1639300,3,0,0,21,18,0
1639400,3,0,0,12,12,0
1639500,3,0,0,15,15,0
1639600,3,0,0,12,12,0
1639700,3,0,0,27,30,0
1639800,3,3,0,21,24,0
1639900,3,0,0,18,21,0
1640000,3,0,0,12,15,0
1640100,3,0,0,15,15,0
1640201,3,0,0,0,3,0
1640202,3,0,0,12,12,0
1640300,3,0,0,0,0,0
1640400,3,0,0,27,27,0
1640500,3,3,0,33,36,0
1640600,3,0,0,27,27,0
1640700,3,3,0,24,27,3
1640800,3,3,0,15,15,0
1640900,3,6,0,66,75,3
1641000,3,6,0,84,93,3
1641100,3,3,0,54,57,6
1641200,3,6,0,33,42,0
1641300,3,0,0,24,27,0
1641400,3,3,0,9,12,3
1641500,3,3,0,33,42,6
1641600,3,0,0,27,30,3
1641700,3,6,0,48,60,6
1641801,3,0,0,24,27,3
1641802,3,0,0,24,27,0
1641900,3,3,0,24,24,0
1642000,3,3,0,45,54,6
1642100,3,0,3,30,33,0
1642200,3,3,0,36,39,0
1642300,3,3,0,60,72,6
1642400,3,3,0,21,24,3
1642500,3,3,0,21,30,6
1642600,3,0,0,51,54,0
1642700,3,0,0,15,18,3
1642800,3,0,0,24,36,6
1642900,3,3,0,24,24,0
1643000,3,3,0,45,48,0
1643100,3,6,0,57,72,9
1643200,3,0,0,33,42,9
1643300,3,3,0,51,63,9
1643400,3,3,0,12,27,12
1643500,3,6,0,30,45,12
1643600,3,3,0,36,45,6
1643700,3,0,0,0,0,0
1643800,3,0,0,6,12,3
1643900,3,0,0,0,6,0
1644000,3,3,0,51,69,15
1644100,3,3,0,18,21,3
1644200,3,3,0,15,21,0
1644300,3,0,0,27,33,3
1644400,3,3,0,54,60,6
1644500,3,0,0,45,45,3
1644600,3,3,0,42,45,3
1644700,3,3,0,39,51,6
1644800,3,6,0,66,78,9
1644900,3,3,0,21,27,3
1645000,3,6,0,24,30,3
1645100,3,3,0,24,27,0
1645200,3,3,0,27,30,0
1645300,3,6,0,6,15,6
1645400,3,3,0,18,24,3
1645500,3,0,0,42,42,0
1645600,3,3,0,27,33,3
1645700,3,0,0,0,0,0
1645800,3,3,0,15,15,0
1645900,3,0,3,27,33,6
1646000,3,0,0,24,27,3
1646100,3,0,0,0,0,0
1646200,3,0,0,0,0,0
1646300,3,0,0,21,24,0
1646400,3,0,0,39,39,0
1646500,3,3,0,30,39,3
1646600,3,3,0,36,45,6
1646700,3,0,0,15,15,0
1646800,3,0,0,33,36,0
1646900,3,3,0,27,36,6
1647000,3,3,0,45,48,0
1647101,3,0,0,0,3,0
1647102,3,0,0,0,0,0
1647200,3,0,0,6,30,24
1647300,3,0,0,36,45,9
1647400,3,6,0,33,39,3
1647500,3,3,0,21,27,3
1647600,3,0,0,27,30,3
1647700,3,3,0,15,24,9
1647800,3,0,0,0,6,0
1647900,3,0,0,0,3,0
1648000,3,0,0,0,3,0
1648100,3,6,0,0,12,6
1648200,3,0,0,9,15,6
1648300,3,3,0,48,57,6
1648400,3,3,0,21,24,0
1648500,3,0,0,39,48,9
1648600,3,3,0,60,63,0
1648700,3,0,0,9,18,6
1648800,3,3,0,36,42,6
1648900,3,3,0,48,60,6
1649000,3,3,0,45,45,0
1649100,3,0,0,36,39,3
1649200,3,0,0,36,42,3
1649300,3,0,0,9,9,0
1649400,3,3,0,12,12,0
1649500,3,3,0,12,21,6
1649600,3,0,0,0,6,0
1649700,3,3,0,18,21,3
1649800,3,0,0,9,12,0
1649900,3,6,0,72,78,3
1650000,3,3,0,24,24,0
1650101,3,0,0,39,39,0
1650102,3,0,0,39,39,0
1650200,3,0,0,24,24,3
1650301,3,0,0,6,6,0
1650302,3,0,0,12,12,0
1650400,3,0,3,42,42,0
1650500,3,0,0,33,33,0
1650600,3,0,0,18,18,0
1650700,3,0,0,0,0,0
1650801,3,0,0,0,6,0
1650803,3,0,0,9,9,0
1650804,3,0,0,0,3,0
1650900,3,0,0,15,15,0
1651001,3,0,0,21,21,0
1651002,3,0,0,0,0,0
1651003,3,0,0,6,6,0
1651100,3,0,0,27,27,0
1651200,3,0,0,21,21,0
1651300,3,0,0,12,9,0
1651400,3,3,0,12,12,0
1651500,3,0,0,6,9,0
1651600,3,0,0,0,3,0
1651700,3,0,0,6,6,0
1651800,3,0,0,9,9,0
1651900,3,3,0,12,15,0
1652000,3,0,0,6,6,0
1652100,3,3,0,15,15,0
1652200,3,3,0,33,36,3
1652300,3,3,0,9,12,0
1652400,3,3,0,18,21,0
1652500,3,0,0,30,30,0
1652600,3,3,0,48,51,0
1652700,3,3,0,48,54,0
1652800,3,0,0,21,24,0
1652901,3,0,0,12,12,0
1652902,3,0,0,27,27,0
1653000,3,3,0,66,72,3
1653100,3,3,0,27,30,0
1653200,3,3,0,48,54,0
1653300,3,0,0,21,21,0
1653400,3,9,0,63,75,6
1653500,3,9,0,75,84,3
1653601,3,3,0,9,9,0
1653602,3,0,0,18,18,0
1653701,3,0,0,0,3,0
1653702,3,3,0,9,12,0
1653803,3,0,0,0,0,0
1653804,3,6,0,96,102,0
1653806,3,0,0,111,120,9
1653807,3,0,0,21,21,0
1653808,3,0,0,6,6,0
1653901,3,0,0,18,18,0
1653902,3,3,0,39,39,0
1654000,3,3,0,12,15,0
1654101,3,0,0,0,6,0
1654102,3,0,0,39,39,3
1654200,3,0,0,24,24,3
1654300,3,0,0,12,12,0
1654400,3,0,0,42,48,0
1654500,3,0,0,9,9,0
1654600,3,0,0,9,9,0
1654700,3,0,0,12,9,0
1654800,3,0,0,12,15,0
1654900,3,0,0,0,3,0
1655000,3,0,0,6,6,0
1655100,3,0,0,0,3,0
1655200,3,3,0,21,21,0
1655300,3,0,0,0,3,0
1655400,3,0,0,0,3,0
1655500,3,0,0,6,6,0
1655600,3,0,0,9,6,0
1655700,3,0,0,15,21,0
1655800,3,0,0,33,33,0
1655900,3,0,0,6,9,0
1656000,3,0,0,0,3,0
1656100,3,0,0,15,15,0
1656200,3,0,0,21,21,0
1656300,3,9,3,51,72,9
1656400,3,0,0,6,9,0
1656500,3,3,0,48,51,0
1656600,3,0,0,0,3,0
1656700,3,0,0,42,42,0
1656800,3,3,0,12,12,0
1656900,3,3,0,12,12,0
1657000,3,0,0,33,30,0
1657100,3,6,0,51,57,0
1657200,3,0,0,54,54,0
1657300,3,3,0,36,39,3
1657400,3,0,0,18,18,0
1657500,3,3,0,18,21,0
1657600,3,3,0,24,27,0
1657700,3,0,0,18,18,0
1657800,3,0,0,9,9,0
1657901,3,0,0,9,6,0
1657902,3,0,0,0,6,0
1658000,3,0,0,12,15,0
1658100,3,0,0,6,9,0
1658200,3,0,0,30,30,0
1658300,3,0,0,27,27,0
1658400,3,0,0,18,15,0
1658500,3,0,0,9,12,0
1658601,3,0,0,0,3,0
1658602,3,0,0,9,9,0
1658700,3,0,0,0,6,0
1658800,3,3,0,12,12,0
1658900,3,3,0,12,15,0
1659000,3,3,0,18,21,0
1659100,3,0,0,12,12,0
1659200,3,0,0,12,12,0
1659300,3,3,0,18,21,0
1659400,3,0,0,21,21,0
1659500,3,0,3,12,15,0
1659600,3,0,0,6,9,0
1659700,3,0,0,21,21,0
1659801,3,0,0,9,6,0
1659802,3,0,0,0,3,0
1659901,3,0,0,0,3,0
1659902,3,0,0,0,3,0
1660000,3,0,0,0,6,0
1660100,3,0,0,24,24,0
1660200,3,0,0,0,0,0
1660300,3,0,0,0,3,0
1660400,3,0,0,9,9,0
1660500,3,0,0,0,3,0
1660600,3,0,0,42,57,12
1660700,3,0,0,18,18,0
1660800,3,0,0,9,15,6
1660900,3,3,0,24,27,0
1661000,3,0,0,24,30,3
1661100,3,0,0,15,18,3
1661200,3,3,0,30,39,6
1661300,3,0,3,21,24,0
1661400,3,0,0,6,9,0
1661500,3,0,0,0,3,0
1661600,3,0,0,0,9,0
1661700,3,0,0,0,6,0
