id,name
579100,Masterton Railway
584600,Reefton
531710,Mahoenui
563703,Waikanae East
536202,Palm Springs
602422,Saddle Hill
553800,Manaia
508411,Glendhu
523403,Wymondley
605800,Green Island
587903,Kennedys Bush
609029,Matukituki
552400,Frankleigh
597508,Rolleston Central
586121,Fernside
505604,Kumeu East
545761,Irongate
515700,Epsom North
513632,Waimumu South
592000,Aorangi
546902,Mclean Park
540410,Kuirau
529900,Claudelands
600822,Duntroon
503800,Raumanga West
514301,Grafton West
501400,Kawakawa
586501,Clarkville
521201,Hingaia
528406,Rotokauri
527112,Taupiri Community
542300,Te Teko
585120,Blaketown
538742,Owhata East
516102,Waitaramoa
589300,Holmwood
586605,West Eyreton
536503,Te Puna
604420,Forbury
584932,Coal Creek
591600,Hagley Park
612500,Tuatapere
508110,Seacliffe
538831,Kaingaroa Forest
586129,Tuahiwi
577602,Miramar West
545303,Nuhaka
522100,Papatoetoe West
526701,Onewhero
548821,Iona
586130,Woodend West
612903,Inland Water-Lake Hauroko
587701,Sockburn
595600,North Beach
612902,Inland Water-Lake Manapouri
520201,Ellerslie North
609022,Kelvin Heights
500402,Mangapa-Matauri Bay
507710,Castor Bay
588900,Burnside
543301,East Cape
549901,Owahanga
546802,Bluff Hill
544002,Tiniroto
610062,Myross Bush
558600,Mangaweka
626700,Centre Island
515001,Point Chevalier West
561812,Longburn
574600,Wadestown
523105,Golfland
505807,Red Beach West
514600,Avondale South
556800,Laird Park
600500,Waimate
548300,Akina
519820,Onehunga South East
603220,Forrester Park
554114,Waingongoro
532602,National Park
500802,Hokianga South
582402,Washington
590100,Upper Riccarton
580431,Spring Creek-Grovetown
580448,Tuamarina
509100,Greenhithe
612600,Otautau
541740,Hilltop
609921,Bushy Point
581715,Ngawhatu
527935,Te Rahu
562401,Palmerston North Hospital
536000,Omokoroa
582900,Atmore
581100,Picton
561000,Rongotea
517800,Mt Albert Central
536508,Inlet-Tauranga Harbour
569202,Alicetown
569402,Belmont
578600,Masterton Central
581240,Whitney
529000,Swarbrick
554500,Makakaho
551302,Waitara East
539200,Fairy Springs
551111,Lepperton
543601,Tarndale-Rakauroa
510700,Henderson North
600830,Otematata
536514,Bethlehem
582401,Britannia
514802,Avondale West
527502,Cambridge West
550101,Dannevirke West
545821,Sherenden-Puketapu
515431,Surrey Crescent
594200,Ensors
609014,Kingston South
527921,Te Rore
542903,Cape Runaway
524510,Harania North
557900,Durie Hill
593900,Bromley
571100,Cannons Creek North
586115,Mairaki
533602,Pauanui Beach
527916,Horotiu
527111,Whitikahu
534500,Tahuroa
534902,Morrinsville East
585000,Runanga-Rapahoe
527931,Pukerimu
521602,Howick Central
515302,Ponsonby East
503400,Maunu
513012,Palm Heights
597860,Tinwald
607100,Kaka Point
535262,Wawa
626500,Dog Island
527134,Swayne
512201,Matipo
597742,Rakaia
550600,Urenui
597730,Hinds
607501,Teviot
579802,Tuturumuri
524712,Homai West
506201,Silverdale North
606600,Stirling
542530,Otakiri
551023,Fernleigh
522722,Highland Park
572900,Thorndon-Tinakori Road
538820,Tikitere
531100,Kawhia Community
564011,Lake Horowhenua
521121,Patumahoe
531001,Te Awamutu West
557800,Bastia Hill
597507,Rolleston North West
523109,Dannemora
535242,Hinuera
535501,Matamata North
534300,Paeroa
505601,Waimauku
554120,Ohangai
593300,Richmond South
512801,Laingholm
573514,Churton Park South
542430,Trident
574800,Karori North
610061,Dacre
587844,Westmorland
568301,Avalon East
600824,Kurow
541318,Rangatira
581832,Kaiteriteri
517703,Sandringham East
547700,St Leonards
612713,Mossburn
515420,Grey Lynn East
609035,Jacks Point
609031,Outer Wakatipu
501811,Waiotira-Springfield
581500,Kaikoura Rural
597300,Leeston
539700,Utuhina
545832,Pakowhai
538602,Ngongotaha South
511601,Glendene North
591700,Avon Loop
604300,Caledonian
612901,Fiordland
512100,Green Bay
522730,Half Moon Bay
547600,Mahora
527221,Maramarua
555100,Raetihi
561901,Kauwhata
564520,Trentham South
525510,Papakura South
577302,Miramar
606500,Benhar
537201,Otumoetai North
531301,Otorohanga Rural West
540900,Mangakino
514103,Auckland Central East
500203,Taipa Bay-Mangonui
530600,Silverdale
563102,Hokowhitu Lagoon
565400,Pencarrow
579803,Kahutara
609914,Mill Road-Woodend
549100,Waipawa
595500,Beckenham
529700,Hamilton Central
610240,West Gore
565901,Paraparaumu Beach North
582200,Port Nelson
538101,Tauranga Hospital
600813,Cape Wanbrow
561422,Oroua Downs-Waitohi
535000,Waharoa
547002,Tamatea South
502300,Whau Valley
512903,Parrs Park West
529800,Clarkin
505700,Waipareira West
603300,North East Valley
535380,Amisfield
529503,Fairview Downs
527501,Cambridge North
592820,Travis
599200,Glenwood
555400,Maxwell
564240,Levin East
509000,Paremoremo East
525530,Rosehill
605400,St Kilda West
558300,Fordell-Kakatahi
565700,Paekakariki Hill
506002,Stillwater
594020,Ferrymead
608100,Naseby
609030,Inland Water-Lake Wanaka
522712,Murvale
582300,The Wood
584201,Richmond East
523601,Otara South
604810,Inner Peninsula
502001,Springs Flat
548832,Havelock North Central
539500,Sunnybrook
517500,Kingsland
527914,Ngahinapouri
593200,Richmond North
604720,Ravensbourne
540510,Glenholme East
560000,Pohangina
599900,Redruth
527009,Huntington
524121,Arahanga
592200,Merivale
581811,Richmond Hill
506644,Parakai Rural
568103,Delaney
527923,Pokuru
566000,Paraparaumu Central
580447,Wairau North
580100,Martinborough
584933,Atarau
505806,Silverdale Central
544003,Manutuke
604222,Corstorphine East
536512,Kairua
509702,Tuff Crater
604611,Musselburgh
521131,Pokeno
587500,Hornby South
609032,Wakatipu Basin
557700,Kowhai Park
587848,Prebbleton
511301,New Lynn North
511002,Woodglen
546901,Nelson Park
600100,Twizel Community
511602,Glendene South
547100,Greenmeadows
571000,Ranui Heights
547001,Tamatea North
602900,Fernhill
519400,One Tree Hill East
517901,Springleigh
588200,Styx Mill
513301,Kingdale
501632,Ohaeawai
535232,Tapapa
608500,Alexandra
584938,Ahaura
610031,Kaweku
548500,Camberley
540520,Glenholme West
610075,Tiwai Point
560422,Tokorangi-Hiwinui
580452,Fairhall
532601,Raurimu
539800,Pomare
602000,Brighton
594700,Addington
535502,Matamata South
571600,Ascot Park
584931,Barrytown
518803,Akarana
516003,Abbotts Park
537301,Brookfield
511302,New Lynn South
579502,Te Wharau
506902,Glamorgan
581841,Golden Downs
548810,Anderson Park
585317,Hokitika Rural
602300,Middlemarch
512500,Mcleod
551021,Carrington
573101,Willis Street-Cambridge Terrace
512202,Durham Green
579000,Ngaumutawa
521114,Redoubt
524112,Mascot
557500,Williams Domain
569800,Korokoro
539310,Pukehangi North
581812,Whangamoa
536620,Minden
556900,Wanganui Central
503900,Port-Limeburners
539320,Pukehangi South
520602,Panmure Basin
544801,Kaiti South
524720,Homai East
590701,Mona Vale
542700,Murupara
571502,Papakowhai South
517702,Sandringham West
574402,Ngaio South
535250,Arapuni
538303,Welcome Bay East
585321,Whataroa
553302,Kahui
585316,Waimea-Arahura
564400,Otaki
611210,Otakaro Park
510210,Birkdale North
530000,Enderley
593501,Linwood
542561,Waimana
522820,Sunnyhills
566900,Totara Park
593400,Avonside
615800,Mokohinau Island
604210,Caversham
536613,Inlet-Tauranga Harbour North
569002,Woburn South
580410,Woodbourne
581602,Takaka
518201,Balmoral
519720,Onehunga North East
561300,Foxton Beach
552200,Welbourn
528503,Crawshaw
602800,Harbourside
504501,Kaipara Coastal
575400,Taitville
573523,Grenada Village
534800,Te Aroha
596901,Akaroa Harbour
534602,Waitoa
593700,Linwood East
524111,Mangere Central
607600,Tapanui
584305,Jackett Island
518500,Three Kings
524002,Mangere Bridge
608303,Clyde
599000,Maori Park
513701,Taupaki
551012,Glen Avon
525910,Pukekohe North
563000,West End
601020,Orana Park
521116,Buckland
533800,Ngatea
537900,Hairini
545631,Meeanee
505804,Hatfields Beach
603720,Balmacewen
584940,Haupiri
522711,Pigeon Mountain North
555300,Blueskin
610051,Waianiwa
521153,Otaua
554113,Tawhiti
560301,Stoney Creek
619701,Moutohora Island
523000,Pakuranga East
541720,Taupo Central
515600,Eden Terrace
521000,Great Barrier Island
537100,Bellevue
589100,Jellie Park
512906,Oratia
526602,Te Uku
576100,Melrose-Houghton Bay-Southgate
502202,Tikipunga East
577900,Mangatainoka
560900,Sanson
524404,Favona North
569900,Petone Central
563801,Tokomaru
536203,Doncaster
527210,Waerenga
597713,Ashburton North
585807,Loburn
575000,Karori East
576301,Newtown West
610601,Grasmere
608302,Dunstan
610700,Rosedale
520301,Mt Wellington Domain
567300,Wallaceville
563101,Hokowhitu West
535700,Athenree
548833,Te Mata Hills
543903,Wainui
562200,Kelvin Grove
597811,Allenton West
609400,Balfour Community
598700,Washdyke
594400,St Martins
513431,Hobsonville East
608304,Hawea
563600,Waitarere
531500,Piopio
544001,Wharekaka
594100,Woolston South
601010,Oamaru North
523920,Takanini West
586114,Cust
562921,Awapuni West
515202,St Marys
590200,Wharenui
569201,Melling
542421,Coastlands
578100,Eketahuna
610230,Central Gore
545304,Mahia
537800,Poike
551900,Kawaroa
578301,Homebush-Te Ore Ore
579804,Inland Water-Lake Wairarapa
504900,Kaiwaka
542440,Allandale-Mokorua
515500,Arch Hill
514700,Blockhouse Bay
597820,Ashburton Central West
599300,Gleniti
585806,Okuku
581843,Murchison
506901,Awaruku
558500,Waiouru
560740,Feilding East
584500,Westport Urban
551501,Lynmouth
542540,Rotoma
500208,Motutangi-Kareponia
520801,Waiheke Island
582600,Maitai
519001,Waikowhai West
610220,East Gore
610032,Chatton
568104,Manuka
591500,Cathedral Square
512904,Parrs Park
563802,Opiki
514801,Rosebank
538863,Waiwhero
541319,Lakewood
597000,Chatham Islands
570800,Porirua Central
505910,Gulf Harbour
604020,Roslyn South
516202,Waiata
536505,Matapihi
541315,Taupo East
609011,Milford
527925,Tokanui
509800,Northcote South
603400,Pine Hill
527600,Ohaupo
